Estado;Código Município;Nome Município;Código Função;Nome Função;Código Subfunção;Nome Subfunção;Código Programa;Nome Programa;Código Ação;Nome Ação;Linguagem Cidadã;Valor
RIO DE JANEIRO;5849;MAGE;14;Direitos da Cidadania;128;Formação de Recursos Humanos;8034;Nacional de Inclusão de Jovens - ProJovem;86AD;Formação de Profissionais; ;13475,88
RIO DE JANEIRO;5849;MAGE;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;006M;Transferência para Municípios - Imposto Territorial Rural;Transferência - ITR - Municípios;28577,97
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;7372253,26
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0548;Transferências de Cotas-Partes dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 9.478, de 1997 - Art.48);Royalties;15582511,83
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;304;Vigilância Sanitária;1289;Vigilância e Prevenção de Riscos Decorrentes da Produção e do Consumo de Bens e Serviços;20AB;Incentivo Financeiro aos Estados, Distrito Federal e Municípios para Execução de Ações de Vigilância Sanitária;Vigilância Sanitária;7872,98
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0547;Transferências de Cotas-Partes da Compensação Financeira pela Exploração de Recursos Minerais (Lei nº 8.001, de 1990 - Art.2º);CFEM;1991,61
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8934;Atenção Especializada em Saúde Bucal;CEO;79200,00
RIO DE JANEIRO;5851;MANGARATIBA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0515;Dinheiro Direto na Escola para a Educação Básica;PDDE;519217,15
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8577;Piso de Atenção Básica Fixo;PAB Fixo;499923,51
RIO DE JANEIRO;5851;MANGARATIBA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8442;Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004);Bolsa Família;1274757,00
RIO DE JANEIRO;5851;MANGARATIBA;08;Assistência Social;243;Assistência à Criança e ao Adolescente;0073;Enfrentamento da Violência Sexual contra Crianças e Adolescentes;2383;Serviços de Proteção Social a Crianças e Adolescentes Vítimas de Violência, Abuso e Exploração Sexual e suas Famílias;CREAS;7200,00
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;114071,78
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;006M;Transferência para Municípios - Imposto Territorial Rural;Transferência - ITR - Municípios;13951,82
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0999;Recursos para a Repartição da Contribuição de Intervenção no Domínio Econômico - CIDE-Combustíveis;CIDE - Combustíveis;91576,12
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8585;Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade;TETO MAC;1433048,89
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AC;Incentivo Financeiro a Estados, Distrito Federal e Municípios para Ações de Prevenção e Qualificação da Atenção em HIV/AIDS e outras Doenças Sexualmente Transmissíveis;HIV AIDS;50000,00
RIO DE JANEIRO;5851;MANGARATIBA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0969;Apoio ao Transporte Escolar na Educação Básica;PNATE;56659,39
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0C33;Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;FUNDEB;1437673,93
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;20AE;Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;FARMÁCIA BÁSICA;110612,24
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;20AD;Piso de Atenção Básica Variável - Saúde da Família;PAB Variável - PSF;1134414,00
RIO DE JANEIRO;5851;MANGARATIBA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8446;Serviço de Apoio à Gestão Descentralizada do Programa Bolsa Família;Indice de Gestão Descentralizada - IGD;22379,58
RIO DE JANEIRO;5851;MANGARATIBA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;20EV;Enfrentamento ao Crack e Outras Drogas; ;10000,00
RIO DE JANEIRO;5851;MANGARATIBA;12;Educação;306;Alimentação e Nutrição;1061;Brasil Escolarizado;8744;Apoio à Alimentação Escolar na Educação Básica; ;646992,00
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0551;Transferências do Fundo Especial dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 7.525, de 1986 - Art.6º);Royalties;120214,19
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;099B;Transferência a Estados, Distrito Federal e Municípios para Compensação da Isenção do ICMS aos Estados Exportadores - (art. 91 ADCT);Transferências - LC n.º 87/96 e 115/2003;127749,18
RIO DE JANEIRO;5851;MANGARATIBA;28;Encargos Especiais;847;Transferências para Educação Básica;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0369;Cota-Parte dos Estados e DF do Salário-Educação;Cota-parte dos Estados e DF do Salário-Educação;1930580,91
RIO DE JANEIRO;5853;MARICA;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;414798,78
RIO DE JANEIRO;5853;MARICA;08;Assistência Social;243;Assistência à Criança e ao Adolescente;0073;Enfrentamento da Violência Sexual contra Crianças e Adolescentes;2383;Serviços de Proteção Social a Crianças e Adolescentes Vítimas de Violência, Abuso e Exploração Sexual e suas Famílias;CREAS;10300,00
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;006M;Transferência para Municípios - Imposto Territorial Rural;Transferência - ITR - Municípios;30681,60
RIO DE JANEIRO;5853;MARICA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8446;Serviço de Apoio à Gestão Descentralizada do Programa Bolsa Família;Indice de Gestão Descentralizada - IGD;71960,18
RIO DE JANEIRO;5853;MARICA;12;Educação;847;Transferências para Educação Básica;1448;Qualidade na Escola;09CW;Apoio à Reestruturação da Rede Física Pública da Educação Básica;Promed;1315731,44
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;099B;Transferência a Estados, Distrito Federal e Municípios para Compensação da Isenção do ICMS aos Estados Exportadores - (art. 91 ADCT);Transferências - LC n.º 87/96 e 115/2003;54896,76
RIO DE JANEIRO;5853;MARICA;10;Saúde;303;Suporte Profilático e Terapêutico;1293;Assistência Farmacêutica e Insumos Estratégicos;20AE;Promoção da Assistência Farmacêutica e Insumos Estratégicos na Atenção Básica em Saúde;FARMÁCIA BÁSICA;419872,80
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;15666037,87
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8761;Serviço de Atendimento Móvel de Urgência - Samu 192;SAMU;360000,00
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0548;Transferências de Cotas-Partes dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 9.478, de 1997 - Art.48);Royalties;49912502,18
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8535;Estruturação de Unidades de Atenção Especializada em Saúde;Estruturação/DAE;277900,00
RIO DE JANEIRO;5853;MARICA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0969;Apoio ao Transporte Escolar na Educação Básica;PNATE;53057,27
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0C33;Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;FUNDEB;2428567,78
RIO DE JANEIRO;5853;MARICA;08;Assistência Social;244;Assistência Comunitária;1335;Transferência de Renda com Condicionalidades - Bolsa Família;8442;Transferência de Renda Diretamente às Famílias em Condição de Pobreza e Extrema Pobreza (Lei nº 10.836, de 2004);Bolsa Família;4009618,00
RIO DE JANEIRO;5853;MARICA;08;Assistência Social;244;Assistência Comunitária;1385;Proteção Social Especial;2B31;Estruturação da Rede de Serviços da Proteção Social Especial;Estruturação da Rede PSE;100000,00
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;20B0;Atenção Especializada em Saúde Mental;MENTAL;50400,00
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8934;Atenção Especializada em Saúde Bucal;CEO;59400,00
RIO DE JANEIRO;5853;MARICA;27;Desporto e Lazer;812;Desporto Comunitário;8028;Vivência e Iniciação Esportiva Educacional - Segundo Tempo;4377;Funcionamento de Núcleos de Esporte Educacional;Segundo Tempo - Núcleos;343194,00
RIO DE JANEIRO;5853;MARICA;10;Saúde;304;Vigilância Sanitária;1289;Vigilância e Prevenção de Riscos Decorrentes da Produção e do Consumo de Bens e Serviços;20AB;Incentivo Financeiro aos Estados, Distrito Federal e Municípios para Execução de Ações de Vigilância Sanitária;Vigilância Sanitária;29885,06
RIO DE JANEIRO;5853;MARICA;27;Desporto e Lazer;811;Desporto de Rendimento;0181;Brasil no Esporte de Alto Rendimento - Brasil Campeão;2358;Funcionamento de Núcleos de Categorias de Base do Esporte de Alto Rendimento;Núcleos de Esporte de Base;207591,58
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0551;Transferências do Fundo Especial dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 7.525, de 1986 - Art.6º);Royalties;255455,16
RIO DE JANEIRO;5853;MARICA;12;Educação;306;Alimentação e Nutrição;1061;Brasil Escolarizado;8744;Apoio à Alimentação Escolar na Educação Básica; ;766080,00
RIO DE JANEIRO;5853;MARICA;12;Educação;847;Transferências para Educação Básica;1061;Brasil Escolarizado;0515;Dinheiro Direto na Escola para a Educação Básica;PDDE;280544,10
RIO DE JANEIRO;5853;MARICA;27;Desporto e Lazer;812;Desporto Comunitário;1250;Esporte e Lazer da Cidade;2667;Funcionamento de Núcleos de Esporte Recreativo e de Lazer;Núcleos de Esporte Recreativo e de Lazer;200425,85
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;847;Transferências para Educação Básica;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0369;Cota-Parte dos Estados e DF do Salário-Educação;Cota-parte dos Estados e DF do Salário-Educação;3289179,66
RIO DE JANEIRO;5853;MARICA;12;Educação;365;Educação Infantil;1448;Qualidade na Escola;12KU;DESCRIÇÃO PENDENTE DE DEFINIÇÃO; ;258564,77
RIO DE JANEIRO;5853;MARICA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8581;Estruturação da Rede de Serviços de Atenção Básica de Saúde;Estruturação/DAB;26666,67
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0547;Transferências de Cotas-Partes da Compensação Financeira pela Exploração de Recursos Minerais (Lei nº 8.001, de 1990 - Art.2º);CFEM;81936,53
RIO DE JANEIRO;5853;MARICA;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0999;Recursos para a Repartição da Contribuição de Intervenção no Domínio Econômico - CIDE-Combustíveis;CIDE - Combustíveis;225745,93
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1220;Assistência Ambulatorial e Hospitalar Especializada;8585;Atenção à Saúde da População para Procedimentos em Média e Alta Complexidade;TETO MAC;50000,00
RIO DE JANEIRO;5853;MARICA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;20AD;Piso de Atenção Básica Variável - Saúde da Família;PAB Variável - PSF;1350445,00
RIO DE JANEIRO;5853;MARICA;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8577;Piso de Atenção Básica Fixo;PAB Fixo;1620590,64
RIO DE JANEIRO;5853;MARICA;10;Saúde;302;Assistência Hospitalar e Ambulatorial;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AC;Incentivo Financeiro a Estados, Distrito Federal e Municípios para Ações de Prevenção e Qualificação da Atenção em HIV/AIDS e outras Doenças Sexualmente Transmissíveis;HIV AIDS;50000,00
RIO DE JANEIRO;5855;MENDES;10;Saúde;301;Atenção Básica;1214;Atenção Básica em Saúde;8577;Piso de Atenção Básica Fixo;PAB Fixo;334436,79
RIO DE JANEIRO;5855;MENDES;10;Saúde;304;Vigilância Sanitária;1289;Vigilância e Prevenção de Riscos Decorrentes da Produção e do Consumo de Bens e Serviços;20AB;Incentivo Financeiro aos Estados, Distrito Federal e Municípios para Execução de Ações de Vigilância Sanitária;Vigilância Sanitária;4800,00
RIO DE JANEIRO;5855;MENDES;10;Saúde;305;Vigilância Epidemiológica;1444;Vigilância, Prevenção e Controle de Doenças e Agravos;20AL;Incentivo Financeiro aos Estados, Distrito Federal e Municípios Certificados para a Vigilância em Saúde;Vigilância em Saúde;97176,12
RIO DE JANEIRO;5855;MENDES;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0551;Transferências do Fundo Especial dos Royalties pela Produção de Petróleo e Gás Natural (Lei nº 7.525, de 1986 - Art.6º);Royalties;90160,66
RIO DE JANEIRO;5855;MENDES;27;Desporto e Lazer;812;Desporto Comunitário;1250;Esporte e Lazer da Cidade;5450;Implantação e Modernização de Infra-estrutura para Esporte Recreativo e de Lazer;Infraestrutura para Esporte Recreativo e de Lazer;195000,00
RIO DE JANEIRO;5855;MENDES;28;Encargos Especiais;845;Transferências;0903;Operações Especiais: Transferências Constitucionais e as Decorrentes de Legislação Específica;0045;Fundo de Participação dos Municípios - FPM (CF, art.159);FPM - CF art. 159;5529189,99
